Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-dem-urbanizitaet.json	693	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	11	11	64	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-dem-zigaretten-band.json	651	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	10	69	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-an-subtyp.json	937	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	13	12	62	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-mhi-chronisch.json	2291	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	23	101	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-mhi-cpcor-diag.json	691	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	13	11	61	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-einnahmezeit.json	719	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	11	55	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-gewicht-angabe.json	633	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	12	11	79	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-mhi-gewichtsmethode.json	849	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	12	57	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-groesse-angabe.json	640	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	13	10	52	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-pcor-example-general-health.json	1125	1	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	12	13	53	0	0	0	0	1	0	0
fsh-generated/resources/Patient-pcor-mii-exa-patient.json	138	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	6	13	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-DEM.json	9586	4	0	0	0	0	0	0	1	542	0	0	0	0	1	0	0	0	0	0	14	166	120	0	0	0	0	7	0	1
fsh-generated/resources/Questionnaire-MHI.json	18916	6	0	0	0	0	0	0	2	68	0	0	0	0	0	0	0	0	0	0	14	335	187	0	0	0	0	14	0	1
fsh-generated/resources/Questionnaire-PcorExampleQuestionnaire.json	2610	2	0	0	0	0	0	0	1	23	0	0	0	0	1	0	0	0	0	0	9	48	42	0	0	0	0	2	0	0
fsh-generated/resources/QuestionnaireResponse-DEMResponse.json	7051	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	9	105	65	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-MHIResponse.json	9269	4	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	1	0	0	8	164	88	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-beziehungsstatus-vs.json	1072	2	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	7	11	297	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-einkommen-vs.json	1580	2	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	8	17	104	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-erwerbsstatus-vs.json	2612	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	21	108	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-geschlecht-vs.json	1501	2	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	4	16	105	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-haeufigkeit-5-vs.json	1519	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	14	76	0	0	0	0	1	0	1
fsh-generated/resources/ValueSet-dem-isced-vs.json	2365	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	18	80	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-ja-nein-ka-vs.json	1491	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	10	88	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-ja-nein-nz-vs.json	1480	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	11	85	0	0	1	0	0	0	0
fsh-generated/resources/ValueSet-dem-ja-nein.json	1199	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	10	103	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-leichtigkeit-6-vs.json	1776	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	15	121	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-rentenstatus-vs.json	1352	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	11	103	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-urbanizitaet-vs.json	1354	2	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	11	71	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-zigaretten-band-vs.json	1331	1	0	0	0	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	2	11	59	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mhi-an-subtyp-vs.json	1594	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	11	55	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mhi-chronisch-vs.json	4816	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	2	31	83	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mhi-cpcor-diag-vs.json	1354	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	11	51	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mhi-einnahmezeit-vs.json	1486	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	14	55	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mhi-gewicht-angabe-vs.json	1226	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	11	75	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mhi-gewichtsmethode-vs.json	1732	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	13	53	0	0	0	0	1	0	1
fsh-generated/resources/ValueSet-mhi-groesse-angabe-vs.json	1233	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	10	49	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-pcor-example-general-health.json	591	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	6	52	0	0	0	0	1	0	0
input/examples/QuestionnaireResponse-pcor-mii-exa-example-response.json	1909	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	37	19	0	0	0	0	0	0	0
input/examples/QuestionnaireResponse-pcor-mii-exa-promis-16-response.json	4010	3	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	2	100	26	0	0	0	0	0	0	0
input/examples/QuestionnaireResponse-pcor-mii-exa-promis-cognitive-function-response.json	1761	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	34	15	0	0	0	0	0	0	0
/input/includes/template-page-md.html	2327	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/variables.md	54	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fragment-header.html	431	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/img.html	385	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fragment-css.html	4556	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1689	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	2770	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-16.md	12592	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
/input/pagecontent/Release-Notes.md	1546	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-33.md	1572	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/MHI.md	1436	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-29.md	17788	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
/input/pagecontent/Demographie.md	1051	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS.md	2792	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/Validierung.md	6761	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-Cognitive-Function.md	5337	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/index.md	2069	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Implementation.md	4610	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/Bereitstellung.md	5048	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/BIH-Logo_neu.png	43630	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Logo_Charite.png	25985	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	28957	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0	0
